alert_key,probability
362136,0.7996006146622437
358037,0.7995704088418298
360231,0.7995290487898377
356606,0.7994917791244304
359856,0.7994849324049492
356186,0.7994849324049492
362488,0.799462856545805
359648,0.799454822908411
355389,0.7994212145088285
354629,0.7993893804811509
354235,0.7993453727215528
364983,0.7993407773451743
356771,0.799315272873633
361867,0.7992362826037037
361303,0.799135783850784
361129,0.7990607706388787
361559,0.7990607706388787
357493,0.7990563982071306
364626,0.7989932822752311
363136,0.7988246046963533
354817,0.7987335733292538
362461,0.7986882619593226
361836,0.7985121058201005
362735,0.7984019003718732
363336,0.798386213564044
356629,0.798386213564044
363168,0.7983848360321123
354435,0.7983292988327173
364048,0.7981298967497322
361698,0.7980303660478135
360601,0.7980240825895341
356753,0.7979327305878204
363759,0.7978836431692574
358253,0.7978625654574197
358847,0.7978625163836169
361012,0.7978369030363017
359499,0.7977409381511126
354459,0.7977049536495371
364699,0.7976802960870992
359268,0.7976734581345059
363780,0.7976625567037798
353589,0.7976575266215373
358172,0.7976218929241253
364167,0.7976218929241253
358988,0.7974903520689007
361313,0.7972710975659135
363154,0.7971890726786123
358833,0.7971812237273617
364020,0.797102892239505
358471,0.7970572689675596
362285,0.7970203538584042
360567,0.797004951976773
364015,0.7969310548569875
352331,0.7968712909792487
364780,0.7967528018744506
364332,0.7967276429377966
355759,0.7966281874830182
358480,0.7965542105795326
364252,0.7965186595422674
354810,0.7965007639664841
361851,0.7962526878882409
357677,0.7961793157133753
359785,0.7961498186534074
356249,0.7961498186534074
363149,0.7956386136126649
364038,0.7955667490100626
359774,0.7955320165107275
356228,0.7955320165107275
359377,0.7954900025396485
361865,0.7954837369244736
360955,0.795413612684491
352876,0.7954039000289964
352692,0.7953365495546428
361707,0.795196065684344
362724,0.795196065684344
364996,0.795196065684344
363337,0.7950527729453613
361314,0.7949097630746235
357223,0.7948422358252188
359507,0.7948015787273642
360610,0.7948015787273642
358996,0.7947471732346597
357221,0.794661505590592
353386,0.7945819171268802
356783,0.7943714112645969
355775,0.7943652448739514
364251,0.7940087852780185
358731,0.7939517004464459
359384,0.7939214867243088
356225,0.7933178911866814
359771,0.7933178911866814
363032,0.7932593124413809
353405,0.7932428836203984
353404,0.7931887595423652
357307,0.7930818827771634
357519,0.7930700218654444
364191,0.7930507341277652
358265,0.7930507341277652
356306,0.7928713334870118
358029,0.7928288194884453
358733,0.7924894933307416
361011,0.7924463772165685
355426,0.7924098781832637
360649,0.7922220952216266
362153,0.792019300819712
361146,0.7919906995159695
361575,0.7919347638882631
358721,0.791794965827814
358464,0.7916574941342928
353596,0.7916203959626112
354468,0.7916203959626112
357525,0.7915963267111222
352715,0.7915959081815446
359390,0.7915641682657477
355755,0.7914930806768811
361290,0.7914169690183394
361296,0.7913407386389831
361166,0.7913056287102546
362478,0.7911144070945119
363923,0.7909779078138134
358071,0.7909779078138134
355434,0.7909779078138134
356075,0.7909779078138134
359680,0.7909779078138134
356642,0.7909779078138134
352680,0.7909278939960958
360401,0.7904883973746827
359132,0.7904883973746827
357489,0.7904521359191728
353166,0.7904366025578652
354756,0.7904068134862846
359731,0.7904068134862846
356119,0.7904068134862846
355179,0.7903852597385336
358844,0.7903657356720721
364788,0.7902480838765854
364041,0.7901642625174218
358282,0.7900877269801007
364200,0.7900877269801007
353243,0.7900296800442677
359956,0.7900296800442677
353885,0.7900296800442677
355911,0.7900296800442677
356969,0.7900296800442677
356313,0.7900296800442677
357902,0.7900296800442677
354850,0.7900296800442677
352329,0.7899334172802467
360233,0.7899235456302911
362823,0.789655499312428
356951,0.7895182059269286
364184,0.7894045068462819
363459,0.7893038275093832
357502,0.7889965423244779
352693,0.7889965423244779
357313,0.7888856602202604
360589,0.7885693592165777
357521,0.7885320582330443
353072,0.7885181828987511
358268,0.7882724076389888
354254,0.7881944820024378
353592,0.7879622714809233
355770,0.7875824104898607
358235,0.7875119166625381
354652,0.7872982954853629
355413,0.7871482376093248
356065,0.7869681427774388
359668,0.7869681427774388
358034,0.7867396681509958
354826,0.7865417241214436
354801,0.7862151027425061
364193,0.7858795591193684
360654,0.7858690761456125
357887,0.7857744984877161
357285,0.7855823939556844
353227,0.7855705209139873
357527,0.7854609882582643
353865,0.7853539853734534
358616,0.7851176967026858
354470,0.7846175597460106
355222,0.7843579101025053
359270,0.7843151952075803
361864,0.7839504987019641
364333,0.7838113328054337
363158,0.7836713892194253
355827,0.7833713459624839
354818,0.7833209300531173
352816,0.7832591053833444
357883,0.783122326249662
357128,0.7825036539817765
358481,0.7823732718999571
360609,0.7822201392224812
359498,0.7820535977098412
360600,0.7820490244319093
363773,0.7820375522643529
355202,0.7820358590213907
355812,0.7820358590213907
364323,0.7820345875309787
358470,0.7820345875309787
357112,0.7820026618411813
353586,0.7819516523239883
352705,0.7819389096525889
364702,0.7817287749225896
363157,0.7817287749225896
361863,0.7817105425817603
362486,0.781668249833401
361302,0.7816290109663478
352880,0.7810206471459021
352700,0.7790873253758894
357510,0.7786394584901035
359369,0.777895107916914
354950,0.777761261029361
359371,0.7776906450742215
355540,0.7776277855539061
360075,0.776996741318249
355810,0.7768757491515693
353582,0.7767392505026824
355198,0.7766919809244918
354449,0.7766425962742306
357108,0.7757932192364495
363788,0.7746309757397435
353074,0.7733765720239241
362859,0.7731590920330301
354971,0.7731415389746003
359674,0.7731326907638455
364926,0.7727348301815361
363771,0.7725570866211254
354669,0.7720347141927771
354262,0.7708382706758189
357628,0.7706981478842725
358467,0.7705795199605191
364321,0.7698164020852186
365001,0.769419925721112
362947,0.7693963449663628
364751,0.7693315743309087
355753,0.7688620468541395
364721,0.7687308947677831
359495,0.7676855405348045
358984,0.7675540070620487
359831,0.7673955939668298
360558,0.7670398000694197
362930,0.7669035248028083
360598,0.766901100508009
354428,0.7665858519144816
361299,0.7663355993013273
361861,0.7663121068936968
355776,0.7657762967294913
364458,0.765038870507234
361556,0.7650317173573596
363155,0.7649742649100209
362301,0.7649468247106676
364698,0.7649129247382145
362483,0.7648081955628967
354465,0.7643958299124607
356429,0.7643958299124607
355822,0.7643958299124607
357122,0.7643958299124607
355215,0.7643958299124607
360088,0.7643958299124607
356790,0.7642088195198186
361463,0.7639917431486082
356188,0.7638772895278013
359858,0.7638772895278013
362858,0.7635099338121248
355565,0.7632262113167033
363320,0.7628632764114357
359084,0.7625755476231434
363900,0.7617099179503254
362132,0.7615316818392962
363896,0.7613535706125856
352503,0.7612066914613448
357482,0.760969163672239
361996,0.7605192358999662
360529,0.7602473034595699
361552,0.7600513956492742
360288,0.759759009502173
361282,0.7595416264162728
361124,0.7585521444800819
356749,0.7584726748091278
362715,0.7583881843271566
364278,0.7576338374094731
360563,0.7571837687105797
363033,0.7566505330533734
361284,0.75628541860281
358044,0.7553652298628514
356183,0.7551948498215458
359852,0.7551948498215458
353825,0.7550387004794047
358280,0.7545104846568851
362243,0.75196798906574
360271,0.7512687443096372
364739,0.7508854885288668
360269,0.7497085573063885
358046,0.7493436424732514
361845,0.748457646218362
361277,0.748457646218362
353568,0.748457646218362
361569,0.7480344344402634
352704,0.7474287793329096
359477,0.7463042527333058
354452,0.7456618110311376
355816,0.7449924420472636
353566,0.7449844519060457
355201,0.7449301593069356
363038,0.7424938096668264
360997,0.7422431949919226
361839,0.7408709873498381
360839,0.7405686650728761
360082,0.7402345036355745
354442,0.7401833846237053
361140,0.7395888954373947
361312,0.7388820935336085
361709,0.738825341839941
354847,0.7387100268792107
356950,0.7375361526683618
358601,0.7342166178172372
357287,0.7319785424607795
360646,0.7310920775440609
355761,0.7308589024242732
358036,0.7293756442224273
364289,0.72920190928872
363346,0.7291067761872129
363753,0.7288867905336915
357119,0.7284428216515374
362241,0.7283350908903193
361442,0.7282560584038826
363152,0.7279081939958241
361855,0.7279081939958241
361287,0.7279081939958241
362477,0.7279081939958241
360588,0.7279081939958241
354679,0.7277482850834619
358980,0.727292318762628
359488,0.727292318762628
364493,0.7272208455741772
363034,0.7270020927146675
364776,0.7269974888043959
352484,0.7269645111240756
361003,0.7264184490521421
359263,0.7264184490521421
360273,0.7264184490521421
362227,0.7264184490521421
364735,0.7264184490521421
361450,0.7264184490521421
361710,0.7263242204955417
357882,0.7263090199947112
360396,0.7261763447129882
352870,0.7257251787310094
362223,0.725702737404681
358453,0.7239567481848473
359385,0.7228795561772118
359382,0.7225604685117814
361008,0.7207422764228802
361715,0.720405893514312
358835,0.7201573309149599
358220,0.7201573309149599
357300,0.7186569366244957
358725,0.7182782413879965
363146,0.7178776149537435
360388,0.7178284203356871
353857,0.7161621624351707
357692,0.7158408036513414
358216,0.715596838050261
354440,0.7153691434446239
353385,0.7151080512237143
364724,0.7147551321723272
362851,0.7146190430796647
362226,0.71439385306577
357303,0.71439385306577
358048,0.71439385306577
356057,0.71439385306577
354643,0.71439385306577
361001,0.71439385306577
359657,0.71439385306577
362717,0.7142476026953585
357682,0.7142192597390379
352472,0.71381774062221
364179,0.713645982669133
357507,0.7132406453138034
364447,0.7123106231038848
362175,0.7116711755446622
364311,0.7112507069157125
363898,0.7100181709203678
353872,0.7086014115415777
361828,0.7085506740795436
355397,0.7084681415319382
363023,0.7078963045391719
364253,0.7077248532421876
358331,0.7077248532421876
364978,0.7076365529982953
358248,0.7071101147933126
355418,0.70656508448036
363756,0.7063941295211768
361137,0.7060758467564158
353835,0.7048737106623909
358723,0.7040873726275643
357094,0.7038978257765218
357322,0.7021851025719742
360065,0.701459607709682
352696,0.7012974194371829
361859,0.7006949018665433
355182,0.700670122574295
361306,0.7004409908005298
354220,0.6991912272835293
357506,0.6991494817841556
355794,0.6991105090533152
357327,0.6985918921849693
360292,0.6985585745564045
353578,0.6976890918062301
359260,0.6970998126992841
358834,0.6970599941886787
353861,0.6967174284215515
354821,0.6967174284215515
354443,0.6959476968554567
361021,0.6953487588223496
361445,0.6951329344993915
355181,0.6948232970036969
355193,0.6944860153431712
363455,0.6943187184937905
353065,0.6927494686471042
355806,0.692462208856302
357304,0.6923283043169902
358254,0.6920041047662989
354431,0.6918365220058935
360072,0.6911434762448129
360562,0.6904872919195405
357103,0.6894869948849831
364728,0.6892001615358944
354672,0.6890168909717395
354804,0.6886548091139423
357490,0.6871852086237443
359370,0.686370564143285
359759,0.684859421564538
355731,0.684859421564538
356214,0.684859421564538
352685,0.6846487787416865
353847,0.6836239410163718
362934,0.6836101497619542
353213,0.6817862499222551
361551,0.6808397809195034
357871,0.6794851576820481
364031,0.6784368760733012
358459,0.6756305482806153
364315,0.6738207811750039
355403,0.6721994255669107
362207,0.6717786857588995
357474,0.6692132016814596
358026,0.6691903862999837
363307,0.6679739231682862
357869,0.6670390440955457
354603,0.6658082976675254
356016,0.6650807632274804
359607,0.6650807632274804
359244,0.6627048348010888
358981,0.6608949890873875
359656,0.6602434623563996
357295,0.6596572733474371
354218,0.6595589052877819
359491,0.6594801799935612
360591,0.6580678960050312
361292,0.6571796637308503
361857,0.6554582852249563
363284,0.6540970053194876
362480,0.6533560052470114
356617,0.6526314738994571
362203,0.6514864762850232
364672,0.6514864762850232
355667,0.6514083850028021
363143,0.6512028910503033
363153,0.6505760940983832
364689,0.6492696709529712
352344,0.6491836417675467
364976,0.6487328688039331
356220,0.6480736175243403
359767,0.6480736175243403
356944,0.6480572395001001
360081,0.6467759793578007
356424,0.6467759793578007
364454,0.6466475874348574
364631,0.6464923644074072
356949,0.6464043499720479
356246,0.6461605089895103
355769,0.6461605089895103
359782,0.6461605089895103
354824,0.6459858435144602
356605,0.6458401601572545
364182,0.6457769313091978
353864,0.6457478049313983
363319,0.6454590587125723
362855,0.6450456086795161
355815,0.6434197759100451
364150,0.6432496419808654
363328,0.6429815288569086
355091,0.6427815603943964
361566,0.6417690504789016
360029,0.6417519901955122
362469,0.6415047991500287
357347,0.6397950369583193
358005,0.6391497662290214
363905,0.638056824652164
355384,0.6368290100632386
359361,0.6367858703249473
360594,0.6364222743413579
361128,0.6363273472872453
358610,0.6361519989650338
360566,0.6340954945131096
364319,0.6340086781190891
357058,0.6324563821512496
360553,0.6324282219216669
359376,0.6315769948344587
361114,0.6315156195444238
358463,0.6314942436050357
358993,0.6299731139467334
354263,0.6297590787166399
363767,0.6290753168871268
361000,0.6286779987658649
357107,0.6266463632795253
360281,0.6260350215476594
356968,0.6244324504965375
355808,0.6242337359282801
353560,0.6236788068733612
357478,0.6236788068733612
361705,0.6224189584286345
355196,0.6218217916112001
364964,0.6210526420692278
354943,0.6206566234446986
354447,0.6193900896345924
354670,0.6189518026645583
363682,0.6187669285256989
352480,0.6175948991066236
357509,0.6169746593709338
361837,0.6167137775736026
364898,0.6167016654163997
362225,0.6161533847271812
360645,0.6161517408151145
352508,0.6159609314066009
364295,0.614527909419191
356765,0.6145126438830525
358213,0.614394118663699
352699,0.613596455753677
360833,0.6135771717903942
358736,0.6132325626449427
357274,0.613013719471271
358421,0.6108309073309043
356960,0.6079922701212029
364612,0.6015394841895353
364993,0.6013308347989712
364302,0.6005330096283275
355429,0.5995608673734947
362586,0.5975820437909677
359675,0.5967252417637793
359536,0.5936769398211371
358592,0.5934106675288894
356639,0.591675838822444
363129,0.5906894348603176
360581,0.5905602198267477
364734,0.5896253518215296
364603,0.5890989027380331
357466,0.5881301793442975
363161,0.5866142800273808
364706,0.5866142800273808
358989,0.5864650207862984
359500,0.5864650207862984
358472,0.5862466139291489
355814,0.5862143584575982
360079,0.5861851121439376
356422,0.5861851121439376
357116,0.5861851121439376
355204,0.5860668874112018
353587,0.5854400570661242
361822,0.5839490895432744
359130,0.5821565106076277
355737,0.5792352127020579
364722,0.578836643310704
353569,0.578121530675258
358067,0.5771286673823844
356156,0.5738142083001038
356734,0.5738142083001038
359819,0.5738142083001038
363918,0.5730229417899869
360592,0.5720237489256632
353561,0.5712426318409952
358626,0.5700706184552352
354661,0.5690928137310332
360294,0.5657748161394854
357292,0.5650535125884764
357290,0.5628068583971957
358828,0.5573036701961428
361999,0.5560335311413855
357109,0.5542251404567445
357092,0.553784361699411
354413,0.553282557082541
356752,0.5515928205967449
356736,0.5513137297626615
361025,0.5511014998914912
355155,0.5501120217736811
361263,0.548975426139663
359469,0.5472831104684186
353571,0.5470636909401562
361550,0.5459204804900768
362925,0.5458853180884876
356050,0.5458853180884876
359647,0.5458853180884876
358432,0.5448690228603937
361006,0.5444177361361826
355183,0.5440149810746527
363697,0.5432373497103057
355388,0.5430395502418051
358214,0.542853698523475
353051,0.5422881933548385
360041,0.5422875983037717
356388,0.5422875983037717
354628,0.5410704022991468
355156,0.5407118085657504
362298,0.5405549625719539
357457,0.5389764367046935
363580,0.5385875098935059
358211,0.5385875098935059
355538,0.5385875098935059
353383,0.5385875098935059
352501,0.5379587995659653
359373,0.5374937959057235
364779,0.5365577181809288
352330,0.5356651691474031
352872,0.5336950244814498
357700,0.5305053228665463
357709,0.5277634415023283
355756,0.5269844848564271
355382,0.5264476891491435
362701,0.5242439144472477
359950,0.5241567810554598
353413,0.5238354566706621
361432,0.5229138397235178
358256,0.5221240280685476
357286,0.5212739309253833
354807,0.5184899429760488
362214,0.5169013922111048
354054,0.5160641833757806
360282,0.5133856753895125
363738,0.5125763957751521
363886,0.5122806745211407
358195,0.5116031257399453
355522,0.5111367427957123
364743,0.5101012309411562
358167,0.508804714519865
354796,0.508804714519865
355741,0.508804714519865
357848,0.5086158185313103
353205,0.5085972704929401
357863,0.5085972704929401
360264,0.5078892997931624
352476,0.5053040674750048
360395,0.5050807183914457
362871,0.5050285882513835
364475,0.5050285882513835
362152,0.5050285882513835
361986,0.5045289149138786
361574,0.5044446050646936
361144,0.5038603472066495
354798,0.5026920441593827
361860,0.5022492168036106
361298,0.5004703203580533
358040,0.5003494384509083
352312,0.49994402280518657
363322,0.49935459312760844
356608,0.4991824120097733
362142,0.49614449737841093
360597,0.4952691882073964
352866,0.49454494925134895
359775,0.49454494925134895
356229,0.49454494925134895
359494,0.49358998078765903
357874,0.49339971718789366
358983,0.49193037020811226
354973,0.4915388921418473
353579,0.4911659000444879
356187,0.49033659274231045
359857,0.49033659274231045
356787,0.49033659274231045
364320,0.4902919806264091
355563,0.4902570140792888
354432,0.49006774250609597
361848,0.4900582176171474
358466,0.488663886596988
352686,0.4885179604677805
358237,0.48814374938556404
364044,0.4868709422797751
362472,0.48628302633710774
358846,0.4841985941867777
353848,0.48255757998912097
355789,0.4824609493354717
356588,0.48195654718159175
354616,0.481156632826906
359506,0.48068703931727486
364316,0.4806232369670903
359113,0.48059613316132477
360387,0.48059613316132477
361576,0.4795367372947573
358841,0.4779621209927677
353558,0.4769798393599829
353359,0.47527729164337085
356044,0.47176201332252543
359639,0.47176201332252543
364464,0.47054684167223515
362144,0.46866927734855646
357318,0.4662434846889667
352301,0.4640704371055667
355762,0.4634936632562979
358458,0.4621982894843727
363764,0.4611936463818097
363315,0.46013022885722465
364610,0.45879076061621227
357468,0.45879076061621227
360279,0.4586710112580281
355772,0.45426467054819475
353867,0.45426467054819475
354828,0.45426467054819475
355677,0.4542456665779636
354780,0.4475772567261206
358232,0.44610418290134457
355558,0.44396526228950617
364687,0.4386562590468128
362479,0.43822791086177904
361856,0.4376713078917758
361291,0.4368652213673222
360590,0.4365359389453273
364314,0.43508396752880574
364035,0.4319573067720085
357471,0.42471879592786665
359853,0.4243021520904179
356779,0.4228938454692984
358239,0.42019976253297153
358842,0.4192757342529623
357098,0.40812879191255125
359134,0.40260324949920245
352302,0.39723665900987293
353043,0.3938605143624401
361270,0.3906659834116578
360402,0.38849322933830643
355166,0.3850882876024899
353556,0.3837165802903644
354417,0.38371295029479935
352670,0.3751651281791135
356037,0.3728870761644969
356589,0.3728870761644969
355884,0.37247448061318866
354596,0.37195394235481194
355364,0.37195394235481194
364455,0.37131975751726587
353033,0.369461831728768
360846,0.3686348215522822
364163,0.3658189891990512
363441,0.3654507864488197
355740,0.36360450473252726
364307,0.36346847248689407
354795,0.36249411315343516
357288,0.35400326917753033
361711,0.3503991017367306
361118,0.3500823710969685
361547,0.34609578757476633
362127,0.3423243980138536
355672,0.3332309417543351
362853,0.3300976785328752
362002,0.32874701911716886
364963,0.3282048984196614
364452,0.3251894493568557
355519,0.32483337803388246
356386,0.32143307106444174
360039,0.32143307106444174
352494,0.3202683797860536
359487,0.31514446034363097
362725,0.3130761149064981
357086,0.3129712830496103
355375,0.31201892017476673
363746,0.31172757003309404
362733,0.3101864448631142
355527,0.3069193196170983
358430,0.3064951139083115
359732,0.3063844637561042
356884,0.3063844637561042
359340,0.3063844637561042
356120,0.3063844637561042
357067,0.3063477435082407
360040,0.3063477435082407
356387,0.3063477435082407
355678,0.30622426127318103
365008,0.3061610263994381
353550,0.3053841142934317
357456,0.3046836281977173
357668,0.3002717131817785
361285,0.29747616447563296
354234,0.29120181634392495
357259,0.2907230921137337
360985,0.286288700189287
364011,0.2852032640686546
355557,0.28210931826889074
359116,0.2782902687599518
360391,0.27674781986856867
362131,0.27414064253958725
357688,0.2728329110657379
360825,0.27191643608268423
363446,0.2680969929189272
364460,0.2679608830915413
364169,0.26781784166232536
359654,0.26780901936804236
357870,0.26670777346859575
355171,0.26418082557060274
356614,0.26333696210867363
354007,0.26084379821915826
352497,0.2606502859625881
353545,0.25987666402762133
357320,0.25955195298204825
352660,0.2584066938017814
356745,0.2579931478708535
354930,0.2579931478708535
356756,0.2552750446585351
354942,0.2535084459596251
354022,0.25084195803331
357702,0.24907619395846506
353407,0.24799851081339372
357670,0.24728025075400986
354045,0.24677575815284722
355417,0.24645025935986645
364678,0.24452228622483133
352857,0.2441718625700812
365073,0.24382517100282183
363902,0.24381615362811485
356630,0.24277854084976838
362918,0.24109749300068364
354968,0.2410414835528751
360556,0.2408673877582557
355559,0.23998391591588833
363338,0.23963789334985244
362800,0.2395033633488363
362208,0.23915351592354664
359854,0.23877414068315686
357788,0.23769649584117966
360979,0.23740452738785525
362074,0.2369265071833531
361976,0.23506515154440857
359247,0.23449739764577696
361778,0.23321214158899364
356781,0.23253407933268347
363588,0.23145777865075903
360923,0.23067112751693322
358059,0.23033890765940127
364008,0.2290875749213969
357498,0.22905789984838412
363571,0.22859072663760951
356165,0.2280806660043713
359828,0.2280806660043713
355523,0.22783092221564852
358233,0.2265434733840884
364036,0.22538078502908346
365004,0.22456450094461614
364304,0.2238867244561438
353494,0.22359793468061748
358454,0.22342078907106147
359135,0.2229463063077096
358621,0.22287229926193222
360849,0.22240719809271084
354143,0.2218006694813839
360468,0.22176480905708626
361989,0.22129526057821727
363754,0.2211402640488476
355673,0.2211122776500953
357091,0.21976716405443822
357294,0.2195160162807033
355216,0.21921911082550607
360575,0.21914120020670116
360064,0.21839544674465353
356409,0.21839544674465353
360034,0.21815346661705085
363590,0.21712132430085643
359201,0.21711477361720125
355793,0.21701977683283716
356784,0.21573743449955105
360286,0.21488706748133626
360847,0.21446757930343688
358911,0.21407750132513695
355561,0.2133696592065896
363124,0.2125770374721285
355801,0.21162426222923716
353831,0.2112917871996868
362003,0.21100812046930803
364109,0.2109061719940614
362727,0.21076939928215052
360069,0.21063206048152563
356413,0.21063206048152563
354049,0.2103623897446061
357101,0.2102326176190011
352291,0.2097663581902666
359841,0.2094500826317978
356173,0.2094500826317978
357706,0.20929223291718632
360820,0.20816080328313327
358410,0.20796863078440017
364599,0.20737070390148396
358457,0.20633663446239733
352859,0.2051414757447461
362458,0.20393317476079068
363167,0.2037152965089171
364753,0.20056430234124986
364775,0.19981327606438873
364999,0.19931460742170656
360998,0.19926285520154727
352254,0.19915499962325214
354014,0.19899505048750557
364686,0.19713049791046924
353396,0.1970105455087466
357695,0.19699882830224683
352488,0.19699791796972257
364312,0.19699067705164855
354039,0.19698859121371007
354958,0.1969853262113543
355548,0.1969772834403868
359848,0.19681179995036482
356179,0.19681179995036482
356773,0.19679005531171664
363583,0.1967458109373412
358222,0.19671676979931838
364480,0.1967136572385572
364022,0.19668829104558747
362872,0.19666761795702917
355090,0.19666185164195046
362154,0.19662567098404773
361577,0.19660361181068994
361147,0.19659625032583009
358836,0.19654497214814656
360651,0.19654463416418785
359126,0.1965436700187839
358258,0.1964690985425536
356953,0.19643974354297492
356248,0.19643453552759219
359784,0.19643453552759219
355773,0.19641023850677655
353868,0.19637798944890225
353229,0.1963533253817825
357889,0.1963375166398719
352874,0.19629668218861976
363145,0.19600429449972898
364669,0.195982226153437
362470,0.19595680967923632
360655,0.19592445545077028
361847,0.19590644283606976
361278,0.1958569617480094
360583,0.19579925802544842
359481,0.19574816808225318
358975,0.19569414644905272
360406,0.19568095542868005
361718,0.19567917505119517
364045,0.19565871499549412
358452,0.19564741430544239
